# Rescue on Fractalus! symbol map — grows as analysis progresses
# Format: addr,name,type,is_hw,note
# type: func | var | data | hw | vec
# is_hw: 1 = hardware/OS register (route through platform API)
#
# --- Hardware registers (Atari-specific, all is_hw=1) ---
$0201,VDSLST_H,hw,1,DLI vector high
$0216,VIMIRQ_L,hw,1,Immediate IRQ vector low — set to $2A (IRQ handler $462A)
$0217,VIMIRQ_H,hw,1,Immediate IRQ vector high
$0222,VVBLKI_L,hw,1,VBI vector low — changes: $1B30 / $53CC / $4FF5 / $52D7
$0223,VVBLKI_H,hw,1,VBI vector high
$022F,SDMCTL,hw,1,SDMCTL shadow (DMACTL) — $22=normal / $00=disabled
$0230,SDLSTL,hw,1,SDLSTL shadow (display list low) — init_B800 sets to $32 ($B832)
$0231,SDLSTH,hw,1,SDLSTH shadow (display list high)
$026F,GPRIOR,hw,1,GPRIOR shadow (PRIOR) — $11 in gameplay $71 in attract
$02C0,PCOLR0,hw,1,Player 0 color shadow
$02C1,PCOLR1,hw,1,Player 1 color shadow
$02C2,PCOLR2,hw,1,Player 2 color shadow
$02C3,PCOLR3,hw,1,Player 3 color shadow
$02C4,COLOR0,hw,1,Playfield 0 color shadow — init_B800 sets $9C (dark blue/sky)
$02C5,COLOR1,hw,1,Playfield 1 color shadow — init_B800 sets $08
$02C6,COLOR2,hw,1,Playfield 2 color shadow
$02C7,COLOR3,hw,1,Playfield 3 color shadow
$02C8,COLOR4,hw,1,Background color shadow
$02F4,CHBAS,hw,1,Character set base shadow — init_B800 sets page $04
$02FC,CH,hw,1,Keyboard character shadow
#
# --- OS jiffy clock ---
$0012,RTCLOK,var,0,Jiffy clock high byte (incremented each VBI)
$0013,RTCLOK_MID,var,0,Jiffy clock middle byte
$0014,RTCLOK_LOW,var,0,Jiffy clock low byte (fastest; used for timing waits)
#
# --- Functions (deduced from control flow analysis, 2026-05-29) ---
$1910,pmg_missile_init,func,0,Initialises missile horizontal positions (HPOSM0-3)
$195D,station_init,func,0,Main attract mode init + loop; zeros all HW; sets VVBLKI to vbi_1B30; calls display_list_build; loops polling RTCLOK/CH/CONSOL until START pressed
$1A01,station_loop,func,0,Attract mode main loop (inside station_init); spins until key/START; inner body calls station_audio + attract animation subs
$1A2F,station_exit,func,0,Exit attract → reset: zeros GRACTL/DMA/POKEY, calls OS $E45C, does page_swap, restarts
$1A62,screen_page_swap,func,0,Self-modifying! Swaps 5 × 256-byte pages between $40xx and $06xx (double-buffer page rotation for level loading)
$1A97,initad_1A97,func,0,INITAD stub (segment 11): calls screen_page_swap, silences AUDF3/4, JMPs station_init
$1B30,vbi_handler_station,func,0,VBI handler active during attract mode (VVBLKI=$1B30 set in station_init; writes DLISTL/H + COLBK + RTCLOK)
$1B50,station_audio_ch1_init,func,0,Sets AUDF1 initial frequency (called once in station_init)
$1B5B,station_audio,func,0,Attract-mode audio: writes AUDF/AUDC channels 1-4 with melody/effects
$1C40,display_list_build,func,0,Builds attract-mode display list at $B800 (122 LMS entries for 40-byte rows from $0600); uses RANDOM to place up to 30 enemies/pilots randomly on screen rows (1-in-8 chance per row)
$1CF7,display_scroll,func,0,Likely vertical scroll or DL update (reads/modifies addresses in display_list_build range — self-referential)
$1D9A,station_anim_frame,func,0,Attract mode animation frame: calls $1CF7
$1DF5,station_init_small,func,0,Small init called at start of station_init
$1E01,dli_handler_station,func,0,Suspected DLI handler in attract mode (0 callers; 41 bytes; 1 callee)
$1E2A,station_sub_1E2A,func,0,Attract mode sub (called from dli_handler_station)
$1E79,pmg_update_station,func,0,PMG position/graphic update during attract mode
$1EB4,station_sub_1EB4,func,0,Attract mode sub (called in station_loop)
$1F0B,pmg_colors_station,func,0,Sets COLPM2/3, COLPF3, HPOSP2/3 (player 2/3 during attract)
$1F48,station_sub_1F48,func,0,Attract mode sub (called in station_loop); calls station_sub_1f51
$1F51,station_sub_1f51,func,0,Attract mode sub; reads RANDOM once (random visual effect)
$3C00,loader_util,func,0,Loader utility (XEX segment loader helper); called from game_entry at $3D92
$3C93,memset_or_copy,func,0,Utility: likely memset/memcopy (called from multiple sites)
$3CC3,wait_frames_1,func,0,PHA then LDA #$01 falling into wait_frames_set_count = wait 1 frame (accumulator preserved). NOT a colour clear (was misnamed clear_colors)
$3CDE,game_entry,func,0,Game entry point (final INITAD=$3CDE); 737-byte mega-init + main game loop JMP chain
$3FBF,clear_pm_state,func,0,Zeros $DA,$DB,$DC,$DD (player state?) + $D9; also clears PCOLR0-3 shadow
$3FCD,enemy_check,func,0,Checks $063D (enemy active?) and $0633 (another trigger); dispatches to game_subsystem_4f3f or alien_attack_tick
$3FDE,draw_compass_heading,func,0,Table lookup: reads $281C + index from $2836 into $3FF6 table; writes 4 bytes to $32E3 (display buffer)
$3FFA,startup_init,func,0,Init: checks $0642 game state and $004B flag; calls display_sub if state=1 or 2
$4258,lock_on_indicator_fill_cells,func,0,Lights all six lock-on indicator glyphs at once (mem[$3492-$3497]=$A9); fill-sweep opening frame + game-start (re)init (was misnamed game_sub_4258)
$43CB,draw_dial_bar_column,func,0,Renders one cockpit dial-bar column (validates Y vs $062E, sets $BF/$BE/$BD, calls draw_object_column)
$4430,cockpit_dial_update,func,0,Stores dial value $6F, computes bar offset from table into $0022, redraws via draw_cockpit_dial_bar
$4447,draw_cockpit_dial_bar,func,0,A+=8 (lit threshold) -> setup_dial_bar_draw -> draw_object_column; draws cockpit dial / left-indicator-light bar (native twin in rof_native.c)
$451D,game_sub_451d,func,0,Game subsystem
$45A1,fill_buffer2_region_ff,func,0,Fills 8 rows x 32 bytes (stride 48) at $2098 in the $2000 terrain buffer with $FF; called in game_entry setup
$45C5,init_cockpit_bar_cells,func,0,Fills cockpit digit/bar init cells ($2107-$2198 with $BE, $2167-$2198 with $AA)
$45EE,copy_terrain_seed_rows,func,0,Copies three 8-byte blocks $4DD2->$0C88, $4DDA->$0D88, $4DE2->$0B88 (seed rows in the terrain/cockpit buffers); called in game_entry setup
$4606,game_sub_4606,func,0,Game subsystem (called multiple times including in game loop)
$462A,irq_handler,func,0,Immediate IRQ handler (VIMIRQ=$462A; set in game_entry at $3D28). POKEY keyboard/BREAK IRQ (IRQST $D20E bit7=BREAK->X=$80 / bit6=keyboard->X=KBCODE $D209 &$3F); re-arms IRQEN=$C0. Leaves the event id in X (clobbers A/X) for the flight VBI CLI window $519c -> event_sequence_dispatcher $4644
$49EE,dli_handler_game,func,0,DLI handler during game (VDSLST=$49EE set at $3E6D in game_entry)
$4F3F,intro_cinematic_loop,func,0,Intro/cinematic blocking loop (spins on $2891 via tick_vbi/render, runs intro then flight); reached from enemy_check when $063D≠0
$4FF5,vbi_handler_flight,func,0,In-flight VBI handler (VVBLKI=$4FF5 set at $3E50 during flight init); $51B9 block = flight_control_integrate + terrain projection, mirrored by flight_vbi_native
$5433,sfx_engine_reset,func,0,Zeroes SFX voice slots 1..$e: vol $066b + channel $0705 + all envelope params $0687-$06f7; LEAVES dist $065d + freq $0679 stale (hence a silenced voice keeps its poly/freq leftovers). Callers: game_entry $3d35, crash cinematic $4f3f, level/scene setup $6118
$53CC,vbi_handler_1,func,0,First in-game VBI handler (VVBLKI=$53CC set at $3D63 in game_entry)
$52D7,vbi_handler_standby,func,0,Standby + launch-cinematic VBI handler (VVBLKI=$52D7 set in display_setup $5F50); active from the Standby screen through the doors/tunnel/stars/planet cinematic, until flight init swaps in vbi_handler_flight ($4FF5). Per-frame: attract timer, attract input poll ($5398), launch_anim_dispatch ($5367), lock_on_indicator_tick every other frame, SFX/music tick, sfx_voice_envelope_tick. Was vbi_handler_standby.
$5815,ring_push_marked,func,0,TXA;ORA #$80;JMP ring_push_0719 — push object index X marked with bit7 ($80=active) into the $0719 event ring
$581C,sfx_event_load,func,0,SFX event loader (NOT input init): X=event id (1-based; 0=no-op); DEX->table index i; loads voice slot Y=mem[$56D4+i] from the 12 param tables ($56d4..$57f4); tail game_sub_55FC pushes the slot to the ring. Called from the $548d ring-drain + directly at $3df5/$3df9/$61aa/$63a9/$63d2
$587B,cockpit_display,func,0,Cockpit/instrument display or main input handler (reads PORTA/CONSOL; called if $060B≠0)
$55FC,game_sub_55FC,func,0,Called at end of each main game loop iteration before JMP $3E0F
$5D0D,validate_save_state,func,0,Compares save-state blocks ($3700/$3714 vs $28/$EE, 39 bytes $7BDA vs $37C7); returns Z=1 if all match; called early in game_entry
$5D29,display_list_init,func,0,Display list initial setup; writes DLISTL/H (called in game_entry at $3D6B)
$5D50,game_init_5D50,func,0,Called with Y=$52 param; sets VIMIRQ twice (attract and game IRQ vectors)
$5DDB,game_init_first,func,0,Very first call in game_entry; large initializer
$5F1D,display_setup,func,0,Main game display setup: sets VBI ($52D7) DLI ($6CC2) display-list ($3120/$316B) PMG bases colors; called at top of main game loop
$6811,game_sub_6811,func,0,Game sub with 2 RANDOM reads (enemy/event randomization)
$6B47,random_terrain_height,func,0,Generates one random terrain-height value (2 RANDOM reads, masks $1F/$03); called 4x per column by gen_terrain_column
$6CC2,dli_handler_game2,func,0,Second game DLI handler (VDSLST=$6CC2 set in display_setup $5F5F-$64)
$6FBF,intro_random_setup,func,0,Intro/startup sequence with 5 RANDOM reads; called only on fresh start ($0627=0)
$70B3,intro_unmark_random_cells,func,0,Randomly clears bit7 (marked flag) of $0900 grid/height-map cells below a RANDOM($D20A) threshold; intro continuation after intro_random_setup (3 RANDOM reads)
$712D,audio_timer_setup,func,0,Clears POKEY AUDF1-4 + sets AUDCTL=$60 (audio timer reset; NOT an IRQ arm — IRQEN=$C0 is keyboard+BREAK bits6/7 not timers and is set/re-armed by irq_handler $462A not here)
$7498,intro_seed_object_map,func,0,Clears $0A00 object map, scans obj table (obj_table_scan_a_c8/replace), then places $64 markers into $0A00 for marked $0900 cells below a RANDOM($D20A) threshold; fresh-start object seeding
$73C8,init_gameplay_state,func,0,Per-game/level gameplay init: seeds heading $2886, clears object/timer arrays ($0E94/$2210), sets lives $0072, plots via game_sub_451d, calls unpack_bitmap_4d3e + init_cockpit_bar_cells, seeds RANDOM, tail-calls cockpit_dial_update; run once from game_entry
$7460,build_row_addr_table,func,0,Builds the 85-entry ($55) per-scanline screen base-address table $073D/$0793 from $C3:$C4 base + $C1 stride; called before main loop
$7483,copy_row_addr_subset,func,0,Copies the first 48 entries of $073D/$0793 (reversed, Y=$2F..0) into the secondary row-addr tables $2932/$2962; called before main loop
$7558,unpack_terrain_seed_cols,func,0,RLE-unpacks (via rle_expand_list) $4DFA->$0C32 and $4E09->$0D32, seeding two of the four terrain column buffers
$753B,init_terrain_render_buffers,func,0,Fills the height-max array region $250F-$260E with $FF, sets row-table params ($C1=$70 stride, base $119F), then JMP memset_or_copy to clear the $1070 terrain bitmap buffer ($119F bytes) to [$B7]
$7588,game_init_7588,func,0,Game init (called in game_entry setup sequence)
$76CB,game_init_76CB,func,0,Game init (called in game_entry setup sequence)
$77DF,game_init_77DF,func,0,Game init (called in game_entry setup sequence)
$7813,init_terrain_col_tables,func,0,One-time init of the per-column mode-D plot LUTs: fills terrain_col_pixel_mask ($BC00, the rotating $80/$20/$08/$02 high-bit-of-2bpp-pixel mask, 256 entries) and zeroes terrain_col_byte_offset ($BD00, rebuilt per frame by terrain_draw_frame). Atari analogue of the Amiga renderFlightDirect kMask[]/(c>>2).
$7854,pilot_render,func,0,Pilot/rescue rendering + interaction (3 RANDOM reads; checks $288D/$288E rescue state; large function)
$7AB8,alien_attack_tick,func,0,PMG enemy update (1 RANDOM read; called from enemy_check when $0633≠0)
$7B54,game_sub_7B54,func,0,Game sub (1 RANDOM read; called in main loop)
$7EC7,alien_knock_setup_loop,func,0,Game sub (3 RANDOM reads)
$7F85,alien_creature_animate_draw,func,0,Game sub (1 RANDOM read)
$8237,audio_irq_handler,func,0,Audio IRQ handler (0 callers; writes AUDF1-4 + AUDCTL; timer-driven sound update)
$9E54,terrain_frame_setup,func,0,Per-frame terrain view-transform setup: calls setup_projection_params + build_view_transform_matrix, then two loops over the per-column transform tables (was terrain_gen_1)
$A31E,terrain_draw_frame,func,0,Main per-frame terrain draw driver (X=half*$30): row-xspans + object loop (project_terrain_points/terrain_plot_object/terrain_subdivide_column) + game-state tail; 2 RANDOM reads (was terrain_gen_2)
$A613,terrain_jitter_column,func,0,Random-jitters the freshly-scrolled terrain column (RANDOM reads); tail of the scroll in project_terrain_points (was terrain_gen_A613)
$A822,terrain_plot_object_a,func,0,Plot one terrain object, variant A (reached indirectly from terrain_plot_object; 1 RANDOM read) (was terrain_sub_A822)
$A90A,terrain_plot_object_b,func,0,Plot one terrain object, variant B (reached indirectly from terrain_plot_object; 4 callees) (was terrain_sub_A90A)
$A99C,game_state_update,func,0,Game state update (2 RANDOM reads; called from main game loop)
$AA95,jitter_roll_pitch,func,0,Random-walks roll $0029 and pitch $0026 accumulators toward limits via RANDOM $D20A; called from alien_attack_tick (was game_sub_AA95)
$AACF,plot_scanline_rand_dir,func,0,Reads RANDOM $D20A: branches to plot_scanline_up else falls through to plot_scanline_down — random-direction scanline plot (was game_sub_AACF)
$AD5F,clear_terrain_column,func,0,Clears one terrain column band (X=start column): 42 cols x 44 rows from base $1010 stride $60, plus scattered object-table cells (was terrain_gen_3)
$AE53,fill_terrain_silhouette,func,0,Per-column terrain silhouette fill (NOT collision - the misread "$B12F crash handler" is actually the raster-fill entry). For each of 42 columns: scan the 48 bitmap rows ($1010, stride $60) for the topmost non-empty cell, fill $55 (sky) above it, then raster-fill the body down via the terrain_row_addr/$073D pointer tables + terrain_fill_chain_mask/terrain_fill_or_mask. Builds the bitmap renderFlightDirect reads for the dots plane. Real ship/object collision is object_step_and_collide ($9552), which uses the $0900/$0A00 cell maps, not this bitmap.
$B172,terrain_subdivide_column,func,0,Fractal subdivision driver: calls terrain_column_rasterize ($B33D) + terrain_midpoint_displace ($B2CC) (was terrain_sub_B172)
$B800,init_B800,func,0,INITAD stub (segment 13): sets CHBAS=$04 SDLSTL/H=$B832 COLOR0/1/2/4 SDMCTL=$22 then enables DMACTL; initial display list at $B832 (embedded in stub body)
#
# --- Zero page variables ---
$0002,rtclok_frac,var,0,Jiffy-clock fraction byte (INC'd each VBI in vbi_handler_1, clamped to $80); finer companion to RTCLOK $0012-$0014
$0003,zp_flag_03,var,0,Read in cockpit_display; written in multiple game subs
$0004,level_or_state,var,0,Level number or game phase flag; $00=fresh start; controls game flow in game_entry and startup
$0005,zp_flag_05,var,0,Zeroed in game_entry
$0009,initad_signal,var,0,XEX INITAD signal flag — set to $01 by an XEX segment to mark init-address dispatch
$000C,zp_entry_lo,var,0,XEX final entry vector low ($DE=$3CDE low byte) — game entry point
$000D,zp_entry_hi,var,0,XEX final entry vector high ($3C)
$0041,game_state,var,0,Global game state flag (written 11 times across many subs; key control variable)
$0042,game_phase,var,0,Game phase (0=init 1=active 2=post-level); set to 1 or 2 at various points
$0044,timer_or_counter,var,0,Countdown (set to $54 or $0E); used in game pacing
$0049,joystick_raw,var,0,Joystick/input raw value (saved to $061D at game_entry start)
$004A,joystick_saved,var,0,Joystick processed value / level sub-state
$004B,collision_flags,var,0,Collision/event flags (BIT-tested in startup_init)
$004C,frame_wait_count,var,0,Counter/timer written by many subs
$0071,display_flags,var,0,Display mode flags ($C0 during init $00 in attract $2A in game)
$0072,player_lives,var,0,Player lives counter (compared to 2 in main loop; X+1 stored to $4A when lives=2)
$007E,lock_on_indicator_state,var,0,Lock-on indicator state machine (0 init / 1..7 fill sweep / $80 blink / $81.. reverse sweep)
$0080,sync_flag,var,0,VBI sync flag (game_entry waits for non-zero then clears; VBI sets it)
$0081,dl_ptr_lo,var,0,Display list pointer low (used by display_list_build as indirect ptr to $B800)
$0082,dl_ptr_hi,var,0,Display list pointer high
$0083,screen_ptr_lo,var,0,Screen data pointer low (used by display_list_build)
$0084,screen_ptr_hi,var,0,Screen data pointer high
$0085,encounter_count,var,0,Encounter placement counter (counts down from $1E=30 in display_list_build)
$0086,row_count,var,0,Row loop counter in display_list_build ($DA=218 rows)
$0087,vbi_phase,var,0,VBI phase counter (0 or 1)
$0088,vbi_flags,var,0,VBI display flags
$00B7,frame_counter,var,0,Frame counter (zeroed by station_init; ticked by VBI; used for timing)
$00BB,dl_y1,var,0,Display region Y1 or scroll offset (set in station_init and display_setup)
$00BC,dl_y2,var,0,Display region Y2
$00BD,dl_y3,var,0,Display region Y3
$00BE,dl_y4,var,0,Display region Y4
$00C1,row_table_stride,var,0,Per-scanline screen base-address table STRIDE used by game_setup_7460 to build $073D/$0793 (=$60=96 in flight; $00 in display_setup). Was misnamed player_x.
$00C2,player_speed,var,0,Player speed (set $10 in display_setup)
$00C3,row_table_base_lo,var,0,Row base-address table BASE low byte for game_setup_7460 (=$10 flight -> base $1010; $0F display_setup). Was misnamed player_y.
$00C4,row_table_base_hi,var,0,Row base-address table BASE high byte for game_setup_7460 (=$10 flight -> base $1010; $08 display_setup). Was misnamed altitude_limit.
$00CF,display_param_0,var,0,Display parameter 0 — loaded from $4DF1+0 table ($04)
$00D0,display_param_1,var,0,Display parameter 1 — from $4DF1+1 ($26)
$00D1,display_param_2,var,0,Display parameter 2 — from $4DF1+2 ($2C)
$00D2,display_param_3,var,0,Display parameter 3 — from $4DF1+3 ($90)
$00D3,display_param_4,var,0,Display parameter 4 — from $4DF1+4 ($00)
$00D4,display_param_5,var,0,Display parameter 5 — from $4DF1+5 ($06)
$00D5,display_param_6,var,0,Display parameter 6 — from $4DF1+6 ($44)
$00D6,display_param_7,var,0,Display parameter 7 — from $4DF1+7 ($9A)
$00D7,display_param_8,var,0,Display parameter 8 — from $4DF1+8 ($78)
$00DE,indicator_light_state,var,0,Animation counter 1 (clamped to $46 from $4E in main loop)
$00DD,anim_counter_2,var,0,Animation counter 2 (clamped to $2A from $2B)
$00E2,attract_timer,var,0,Attract mode timer ($64=100 at game_entry start)
$00E4,game_var_E4,var,0,Zeroed in game_entry
$00E6,anim_step_timer,var,0,Zeroed in game_entry
$00EA,terrain_ctl_height,var,0,Control-point height stack for the terrain rasterizer; heights interpolated per column by terrain_column_rasterize ($B33D) and seeded at [0] by terrain_subdivide_column. Parallel to the column stack $0095 (blit_color_src) and the fraction stack $00F4
$00F4,terrain_ctl_frac,var,0,Control-point sub-pixel fraction stack (the slope carry) for the terrain rasterizer; parallel to the height stack $00EA and the column stack $0095 (blit_color_src)
#
# --- RAM workspace ($0600 area) ---
$0600,screen_data_start,data,0,Start of screen data (122 rows × 40 bytes = $0600-$1306); also game state at $0600-$062B
$0600,game_state_area,data,0,First 13 bytes zeroed at game_entry ($0600-$060C)
$060B,cockpit_flag,var,0,Non-zero → cockpit_display called in game_entry
$060C,screen_state,var,0,Cleared to 0 at game_entry $3E3A
$061D,joystick_saved_1,var,0,Joystick raw $0049 saved here at game_entry
$061E,joystick_saved_2,var,0,Joystick raw $004A saved here at game_entry
$0626,game_vars_626,data,0,7 bytes zeroed at game_entry ($0626-$062C)
$0627,fresh_start_flag,var,0,0=first time through (run intro); non-zero=continue/skip intro
$062F,life_counter,var,0,Life/fuel counter? — compared to $0E (14); game_entry branches on this
$0633,alien_trigger,var,0,Alien/enemy trigger (if non-zero, enemy_check calls alien_attack_tick)
$063D,event_trigger,var,0,Event trigger (if non-zero, enemy_check calls intro_cinematic_loop)
$0642,game_phase_flag,var,0,Game phase (0=intro 1/2=active 3=transition); used in startup_init + display loop
$0645,shield_or_damage,var,0,Shield/damage counter (set $80 at game_entry start)
$0663,sfx_voice_distort_06,var,0,SFX voice slot 6 distortion ($065D+6); =$A0 pure at cold-init $3DEA; read via mem[$065D+Y] by the voice engine
$0668,sfx_voice_distort_0b,var,0,SFX voice slot 11 distortion ($065D+$0B); =$80 NOISE at cold-init $3DDF; read via mem[$065D+Y] (NOT score)
$0669,sfx_voice_distort_0c,var,0,SFX voice slot 12 distortion ($065D+$0C); =$80 NOISE (engine body) at cold-init $3DE2; read via mem[$065D+Y] (NOT score)
$066A,sfx_voice_distort_0d,var,0,SFX voice slot 13 distortion ($065D+$0D); =$A0 pure at cold-init $3DED; read via mem[$065D+Y]
$066B,sfx_voice_distort_0e,var,0,SFX voice slot 14 distortion ($065D+$0E); =$A0 pure at cold-init $3DF0; read via mem[$065D+Y]
#
# --- Terrain data tables ($1010+ in the loaded code segment) ---
$1010,terrain_row0,data,0,Terrain column data row 0 ($60=96 bytes wide); loaded terrain heightmap strip
$1070,terrain_row1,data,0,Terrain column data row 1 (offset $60 from row 0)
$10D0,terrain_row2,data,0,Terrain column data row 2
$1130,terrain_row3,data,0,Terrain column data row 3
$1190,terrain_row4,data,0,Terrain column data row 4
$11F0,terrain_row5,data,0,Terrain column data row 5
$1250,terrain_row6,data,0,Terrain column data row 6
$12B0,terrain_row7,data,0,Terrain column data row 7 (8 rows total; checked by terrain_collision_and_silhouette in order)
#
# --- Display list RAM ($3120 / $316B — BSS, built at runtime) ---
$3120,display_list_game,data,0,Game display list (built at runtime by display_setup; DLISTL=$20 DLISTH=$31)
$316B,display_list_alt,data,0,Alternate game display list (second display-list address used in display_setup)
#
# --- Game data in main code segment ---
$2849,level_cleared_flag,var,0,Set when $3A=1 (level-cleared condition)
$281C,terrain_index,var,0,Terrain lookup index
$2836,terrain_sub_index,var,0,Sub-index for terrain table $3FF6
$283B,level_ready_flag,var,0,BPL-polled in game_entry main loop (waits for negative = level ready)
$2885,heading_lo,var,0,Ship heading low byte (16-bit); compute_heading_sincos forms the angle from $2885/$2886; integrated each frame in flight_control_integrate
$2886,heading_hi,var,0,Ship heading high byte (16-bit); paired with heading_lo $2885
$2887,world_x_lo,var,0,Ground-plane world position X low byte; {$2888:$2887}>>4 -> view vector in setup_projection_params; integrated in flight_control_integrate
$2888,world_x_hi,var,0,Ground-plane world position X high byte (paired with world_x_lo $2887)
$2889,world_z_lo,var,0,Ground-plane world position Z low byte; {$288A:$2889}>>4 -> view vector in setup_projection_params; integrated in flight_control_integrate
$288A,world_z_hi,var,0,Ground-plane world position Z high byte (paired with world_z_lo $2889)
$288D,pilot_visible,var,0,Pilot visible/alive flag
$288E,pilot_prev,var,0,Previous pilot visible state (for edge detection in main loop)
$288F,pilot_state,var,0,Pilot rescue state ($game_entry uses to store $0041)
$3157,dl_param_lo,var,0,Display list parameter low (set $0D at game_entry; used by display_setup)
$3158,dl_param_hi,var,0,Display list parameter high (set $35 → address $350D)
$36CA,grafp_shadow,data,0,GRAFP shadow area (8 bytes zeroed alongside GTIA regs at $3D52)
$37EE,level_progress,var,0,Level progress/distance counter (min $10; clamped)
$37F4,game_var_37F4,var,0,Cleared to 0 in game_entry
$4DF1,display_param_table,data,0,9-byte table copied to zero-page $CF-$D7 at game_entry ($04 $26 $2C $90 $00 $06 $44 $9A $78)

# === Phase 5 (2026-06-02): auto-proposed function names ===
# Generated by tools/phase5 workflow fan-out (hot-path top-down comprehension).
# Faithful/mechanical names + intent notes; review & refine as understanding deepens.
$3C3D,rle_decompress,func,0,RLE unpack: src ptr $BB/$BC -> dst $BD/$BE; bytes<$C0 copied literally, >=$C0 are run markers (low 6 bits=count), $C0 terminates
$3C58,rle_run_fill,func,0,Advance src ptr $BB/$BC, fetch fill byte [$BB], fall into copy_bytes with run count in X
$3C61,copy_bytes_to_dst,func,0,Write A to dst ptr $BD/$BE X times (incrementing dst), then advance src ptr $BB/$BC by 1
$3C73,wait_vcount_30,func,0,Load A=$30 and fall into wait_vcount_eq; busy-wait until VCOUNT($D40B)==$30
$3C75,wait_vcount_eq,func,0,Busy-wait (polling events) until ANTIC VCOUNT $D40B equals A
$3C7B,wait_vcount_ge_7a,func,0,Busy-wait until ANTIC VCOUNT $D40B >= $7A (scanline sync)
$3C83,fill_region_2000,func,0,Set dst $C1/$C2=$2000, count $C3/$C4=$0F73, fall into memset_or_copy to fill region with byte [$B7]
$3CB1,wait_frames,func,0,PHA then falls into wait_timer_4c_frames spin (waits caller-set $4C frames), then PLA;RTS. Preserves A across a frame-wait
$3CB2,wait_timer_4c_frames,func,0,Sets RTCLOK_LOW=0, spins until RTCLOK_LOW($14)==caller-set frame_wait_count($4C); PLA+RTS. (The fixed $3C=60 count is loaded only by the separate entry $3CBE, not here.)
$3CBE,wait_frames_save_a,func,0,PHA caller A, LDA #$3C, BNE(always) to wait_frames_set_count; delays 60 frames via frame_wait_count
